category,output_class,precision,recall,f1-score,support
fire,macro avg,0.4940453323088744,0.5,0.4970048309178744,5206.0
fire,weighted avg,0.9763231615047444,0.9880906646177487,0.9821716673997487,5206.0
earthquake,0,0.9003079291762894,0.9997862791194699,0.9474430379746835,4679.0
earthquake,1,0.9,0.017077798861480076,0.0335195530726257,527.0
earthquake,macro avg,0.9001539645881447,0.508432038990475,0.4904812955236546,5206.0
earthquake,weighted avg,0.900276757705697,0.9003073376872839,0.8549271569636607,5206.0
cold,0,0.9798309642719939,1.0,0.9898127486174445,5101.0
cold,1,0.0,0.0,0.0,105.0
cold,macro avg,0.48991548213599695,0.5,0.49490637430872225,5206.0
cold,weighted avg,0.9600687185461853,0.9798309642719939,0.9698491799265434,5206.0
other_weather,0,0.9452554744525548,1.0,0.9718574108818011,4921.0
other_weather,1,0.0,0.0,0.0,285.0
other_weather,macro avg,0.4726277372262774,0.5,0.48592870544090055,5206.0
other_weather,weighted avg,0.8935079119825244,0.9452554744525548,0.9186535380233083,5206.0
direct_report,0,0.8098632248121749,1.0,0.894944119212347,4204.0
direct_report,1,1.0,0.014970059880239521,0.029498525073746312,1002.0
direct_report,macro avg,0.9049316124060874,0.5074850299401198,0.4622213221430466,5206.0
direct_report,weighted avg,0.8464588930292707,0.8104110641567422,0.7283716095452556,5206.0
